"Year","State","State_Code","Commodity","Species","Product_Type","Unit","Value","CV....","Wholesale_Type"
2018,"MARYLAND",24,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"MARYLAND",24,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"MARYLAND",24,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"MARYLAND",24,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",30,"24.9",NA
2018,"MARYLAND",24,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"MARYLAND",24,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,"94.9",NA
2018,"MARYLAND",24,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"MARYLAND",24,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",28,"27.9",NA
2018,"MARYLAND",24,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",3651000,"13.0",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",157,"7.5",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",23635000,"12.1",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",24,"23.0",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",1936000,"22.9",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",6,"54.8",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",69000,"(H)",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",21,"23.0",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",1867000,"18.2",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",3,"63.2",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",25000,"61.6",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",151,"8.3",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",21674000,"11.9",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",150,"8.4",NA
2018,"MASSACHUSETTS",25,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",18,"33.7",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",271000,"35.5",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",18,"33.7",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",271000,"35.5",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",18,"33.7",NA
2018,"NEW HAMPSHIRE",33,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",271000,"35.5",NA
2018,"NEW JERSEY",34,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",37,"20.0",NA
2018,"NEW JERSEY",34,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",6433000,"8.1",NA
2018,"NEW JERSEY",34,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",21,"25.6",NA
2018,"NEW JERSEY",34,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",2226000,"18.1",NA
2018,"NEW JERSEY",34,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",21,"25.6",NA
2018,"NEW JERSEY",34,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",2226000,"18.1",NA
2018,"NEW JERSEY",34,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",18,"36.1",NA
2018,"NEW JERSEY",34,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",4208000,"10.5",NA
2018,"NEW JERSEY",34,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",18,"36.1",NA
2018,"NEW JERSEY",34,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",4208000,"10.5",NA
2018,"NEW YORK",36,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",18,"27.9",NA
2018,"NEW YORK",36,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",7069000,"25.3",NA
2018,"NEW YORK",36,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"NEW YORK",36,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",18,"27.9",NA
2018,"NEW YORK",36,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"NEW YORK",36,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",18,"27.9",NA
2018,"NEW YORK",36,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",35,"26.6",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",1328000,"29.3",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",12,"41.8",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",88000,"53.9",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",12,"41.8",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",88000,"53.9",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",33,"27.7",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",1240000,"30.3",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",33,"27.7",NA
2018,"NORTH CAROLINA",37,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",1240000,"30.3",NA
2018,"OHIO",39,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",2,"47.4",NA
2018,"OHIO",39,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"OHIO",39,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",2,"47.4",NA
2018,"OHIO",39,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"OREGON",41,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",15,"27.6",NA
2018,"OREGON",41,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",19853000,"10.2",NA
2018,"OREGON",41,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",15,"27.6",NA
2018,"OREGON",41,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",19637000,"10.3",NA
2018,"OREGON",41,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"OREGON",41,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",15,"27.6",NA
2018,"OREGON",41,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",25,"21.5",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",2,"(NA)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",3,"83.7",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",25,"21.5",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",5008000,"47.3",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",25,"21.5",NA
2018,"RHODE ISLAND",44,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",5008000,"47.3",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",7,"(H)",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",1177000,"56.2",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",4,"97.8",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",528000,"48.9",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",4,"97.8",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",528000,"48.9",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",6,"(H)",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",649000,"67.7",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",6,"(H)",NA
2018,"SOUTH CAROLINA",45,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",649000,"67.7",NA
2018,"VIRGINIA",51,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",152,"14.3",NA
2018,"VIRGINIA",51,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",94308000,"2.5",NA
2018,"VIRGINIA",51,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",43,"15.1",NA
2018,"VIRGINIA",51,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",31928000,"4.2",NA
2018,"VIRGINIA",51,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"VIRGINIA",51,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"VIRGINIA",51,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",42,"15.5",NA
2018,"VIRGINIA",51,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"VIRGINIA",51,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",134,"15.7",NA
2018,"VIRGINIA",51,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",62380000,"2.3",NA
2018,"VIRGINIA",51,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",134,"15.7",NA
2018,"VIRGINIA",51,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",62380000,"2.3",NA
2018,"WASHINGTON",53,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",112,"5.9",NA
2018,"WASHINGTON",53,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"WASHINGTON",53,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",79,"19.3",NA
2018,"WASHINGTON",53,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",77047000,"3.3",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",6,"35.4",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"WASHINGTON",53,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",25,"26.8",NA
2018,"WASHINGTON",53,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",47093000,"5.2",NA
2018,"WASHINGTON",53,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",3,"83.7",NA
2018,"WASHINGTON",53,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"WASHINGTON",53,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",59,"19.0",NA
2018,"WASHINGTON",53,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",27271000,"10.0",NA
2018,"WASHINGTON",53,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",6,"44.7",NA
2018,"WASHINGTON",53,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",3,"(NA)",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"WASHINGTON",53,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",86,"9.4",NA
2018,"WASHINGTON",53,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",55825000,"8.1",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",6,"61.2",NA
2018,"WASHINGTON",53,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2018,"WASHINGTON",53,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",1,"(NA)",NA
2018,"WASHINGTON",53,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(NA)",NA
2018,"WASHINGTON",53,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",86,"9.4",NA
2018,"WASHINGTON",53,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,"(D)",NA
2013,"US",0,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",756,"",NA
2013,"US",0,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",328567232,"",NA
2013,"US",0,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS_PER_OPERATION",434613,"",NA
2013,"US",0,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","PCT BT SIZE GROUP",100,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","ALL PRODUCTS","OPERATIONS",10,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","ALL PRODUCTS","DOLLARS",8528690,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","FOODSIZE","OPERATIONS",10,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","FOODSIZE","DOLLARS",8528690,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","FOODSIZE","HEAD",2124230,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","FOODSIZE","HEAD_PER_LB",5,"",NA
2013,"US",0,"MOLLUSKS","ABALONE","FOODSIZE","LB",442646,"",NA
2013,"US",0,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",375,"",NA
2013,"US",0,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",123293019,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",22,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",5210067,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","BROODSTOCK","OPERATIONS",1,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","BROODSTOCK","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","BROODSTOCK","HEAD",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","FOODSIZE","OPERATIONS",15,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","FOODSIZE","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","FOODSIZE","HEAD",9907019,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","FOODSIZE","HEAD_PER_LB",18,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","FOODSIZE","LB",560462,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","LARVAE & SEED","OPERATIONS",5,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","LARVAE & SEED","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","OTHER SIZES","OPERATIONS",1,"",NA
2013,"US",0,"MOLLUSKS","OTHER CLAMS","OTHER SIZES","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",20,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",29050795,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","FOODSIZE","OPERATIONS",17,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","FOODSIZE","DOLLARS",27939696,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","FOODSIZE","HEAD",1954982,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","FOODSIZE","HEAD_PER_LB",1,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","FOODSIZE","LB",1483417,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","LARVAE & SEED","OPERATIONS",4,"",NA
2013,"US",0,"MOLLUSKS","GEODUCK CLAMS","LARVAE & SEED","DOLLARS",1111099,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",278,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",64593667,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","OPERATIONS",3,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","HEAD",NA,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","OPERATIONS",262,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","DOLLARS",59094333,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","HEAD",417695332,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","HEAD_PER_LB",8,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","LB",53239914,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","LARVAE & SEED","OPERATIONS",28,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","LARVAE & SEED","DOLLARS",4900334,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","OTHER SIZES","OPERATIONS",2,"",NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","OTHER SIZES","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",80,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",24438490,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","OPERATIONS",77,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","DOLLARS",23040431,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","HEAD",145601450,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","HEAD_PER_LB",17,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","LB",8372471,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","LARVAE & SEED","OPERATIONS",4,"",NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","LARVAE & SEED","DOLLARS",1398059,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",32,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",12252816,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","OPERATIONS",31,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","HEAD",99525534,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","HEAD_PER_LB",20,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","LB",4911154,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","LARVAE & SEED","OPERATIONS",1,"",NA
2013,"US",0,"MOLLUSKS","MUSSELS","LARVAE & SEED","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",13,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",4342857,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","OPERATIONS",4,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","HEAD",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","HEAD_PER_LB",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","LB",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","LARVAE & SEED","OPERATIONS",6,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","LARVAE & SEED","DOLLARS",563900,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","OTHER SIZES","OPERATIONS",4,"",NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","OTHER SIZES","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",483,"",NA
2013,"US",0,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",180149850,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",41,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",25110413,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","OPERATIONS",36,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","HEAD",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","HEAD_PER_LB",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","LB",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","LARVAE & SEED","OPERATIONS",2,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","LARVAE & SEED","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","OTHER SIZES","OPERATIONS",3,"",NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","OTHER SIZES","DOLLARS",NA,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",315,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",68297841,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","OPERATIONS",3,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","DOLLARS",125100,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","HEAD",482200,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","OPERATIONS",306,"",NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","DOLLARS",65383225,"",NA
