Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"12,350,732",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED,"5,157",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED,554,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,25,
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"6,354,260",
CENSUS,2013,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED,"11,470",
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - NUMBER OF CAGES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - OPERATIONS WITH CAGES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT / CAGE",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - NUMBER OF RACEWAYS",TOTAL,NOT SPECIFIED,111,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - OPERATIONS WITH RACEWAYS",TOTAL,NOT SPECIFIED,10,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - ACRES OF WATER",TOTAL,NOT SPECIFIED,58,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - AREA OF WATER, MEASURED IN ACRES / POND",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - NUMBER OF PONDS",TOTAL,NOT SPECIFIED,29,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - OPERATIONS WITH PONDS",TOTAL,NOT SPECIFIED,6,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,COLORADO,8,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - NUMBER OF CAGES",TOTAL,NOT SPECIFIED,940,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - OPERATIONS WITH CAGES",TOTAL,NOT SPECIFIED,6,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT",TOTAL,NOT SPECIFIED,"25,100",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT / CAGE",TOTAL,NOT SPECIFIED,27,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - NUMBER OF RACEWAYS",TOTAL,NOT SPECIFIED,9,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - OPERATIONS WITH RACEWAYS",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,7,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, FLOATING TRAYS - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, LONG LINES - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, OTHER - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, RACKS & BAGS - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, RAFTS - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - ACRES OF WATER",TOTAL,NOT SPECIFIED,"39,559",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - AREA OF WATER, MEASURED IN ACRES / OPERATION",TOTAL,NOT SPECIFIED,"1,648",
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - OPERATIONS WITH AREA OF WATER",TOTAL,NOT SPECIFIED,24,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - ACRES OF WATER",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - AREA OF WATER, MEASURED IN ACRES / POND",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - NUMBER OF PONDS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - OPERATIONS WITH PONDS",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - ACRES OF WATER",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - AREA OF WATER, MEASURED IN ACRES / POND",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - NUMBER OF PONDS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - OPERATIONS WITH PONDS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED,36,
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,DELAWARE,10,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - NUMBER OF TANKS",TOTAL,NOT SPECIFIED,184,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,14,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"98,800",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, AQUAPONICS - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED,537,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - NUMBER OF CAGES",TOTAL,NOT SPECIFIED,"25,297",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - OPERATIONS WITH CAGES",TOTAL,NOT SPECIFIED,21,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT / CAGE",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CROPLAND FOR CRAWFISH - ACRES CROPLAND",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CROPLAND FOR CRAWFISH - AREA CROPLAND, MEASURED IN ACRES / OPERATION",TOTAL,NOT SPECIFIED, (Z),
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CROPLAND FOR CRAWFISH - OPERATIONS WITH AREA CROPLAND",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - NUMBER OF RACEWAYS",TOTAL,NOT SPECIFIED,"4,784",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - OPERATIONS WITH RACEWAYS",TOTAL,NOT SPECIFIED,38,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,34,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, FLOATING TRAYS - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, OTHER - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,6,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS OFF BOTTOM, RACKS & BAGS - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,28,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - ACRES OF WATER",TOTAL,NOT SPECIFIED,550,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - AREA OF WATER, MEASURED IN ACRES / OPERATION",TOTAL,NOT SPECIFIED,7,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - OPERATIONS WITH AREA OF WATER",TOTAL,NOT SPECIFIED,77,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, OTHER - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - ACRES OF WATER",TOTAL,NOT SPECIFIED,"1,066",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - AREA OF WATER, MEASURED IN ACRES / POND",TOTAL,NOT SPECIFIED,0.2,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - NUMBER OF PONDS",TOTAL,NOT SPECIFIED,"6,614",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - OPERATIONS WITH PONDS",TOTAL,NOT SPECIFIED,153,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED,"11,929",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,65,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"5,562,914",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED,466,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED,"10,570",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,86,
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"5,135,138",
CENSUS,2013,YEAR,,STATE,FLORIDA,12,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, RECIRCULATING - VOLUME, MEASURED IN GALLONS / TANK",TOTAL,NOT SPECIFIED,486,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - NUMBER OF CAGES",TOTAL,NOT SPECIFIED,20,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - OPERATIONS WITH CAGES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT",TOTAL,NOT SPECIFIED,"1,608",
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, CAGES & PENS - VOLUME, MEASURED IN CU FT / CAGE",TOTAL,NOT SPECIFIED,80,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - NUMBER OF RACEWAYS",TOTAL,NOT SPECIFIED,55,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, FLOW THRU RACEWAYS - OPERATIONS WITH RACEWAYS",TOTAL,NOT SPECIFIED,8,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - ACRES OF WATER",TOTAL,NOT SPECIFIED,"1,200",
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - AREA OF WATER, MEASURED IN ACRES / OPERATION",TOTAL,NOT SPECIFIED,300,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, MOLLUSKS ON BOTTOM - OPERATIONS WITH AREA OF WATER",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, OTHER - NUMBER OF OPERATIONS",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - ACRES OF WATER",TOTAL,NOT SPECIFIED,765,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - AREA OF WATER, MEASURED IN ACRES / POND",TOTAL,NOT SPECIFIED,1.5,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - NUMBER OF PONDS",TOTAL,NOT SPECIFIED,501,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, PONDS - OPERATIONS WITH PONDS",TOTAL,NOT SPECIFIED,41,
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - NUMBER OF TANKS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,STATE,GEORGIA,13,,,,,,,0,,PRACTICES,"PRACTICES, AQUACULTURE, PRODUCTION METHOD, TANKS, NON-RECIRCULATING - OPERATIONS WITH TANKS",TOTAL,NOT SPECIFIED,4,
